a,b,lambda,SOC_dot,Hamiltonian
-3.8311855513012245e-05,0.5883936360058734,-180.73387967130623,0.03541471846614051,-5.812753051998531
-4.076425536421665e-05,0.33959804538797256,-192.30292882536605,-0.008547008547008546,1.9829246003963874
-4.1791946758086026e-05,0.08280920631702138,-197.15100131446468,0.04424948899038493,-8.641037617944091
-4.174720931391092e-05,0.0707175312248034,-196.93995510581422,0.05414238487556669,-10.592081315491017
-4.173227936246699e-05,0.07115301452557554,-196.86952395567363,0.05409139413808711,-10.577793999538349
-4.179194675808601e-05,0.06941137597605451,-197.15100131446468,0.05429510884205692,-10.634923698713312
-4.180684160652156e-05,0.0689760924699162,-197.2212668682718,0.054345934417137316,-10.64919794241792
-4.1777043060543666e-05,0.06984671094362749,-197.08069401553445,0.054244242126878034,-10.620646173768186
-4.1762130562861586e-05,0.07028209636243565,-197.01034520246847,0.05419333417153771,-10.60636537644494
-4.1777043060543666e-05,0.06984671094362749,-197.08069401553445,0.054244242126878034,-10.620646173768186
-4.179194675808601e-05,0.06941137597605451,-197.15100131446468,0.05429510884205692,-10.634923698713312
-4.179194675808601e-05,0.06941137597605451,-197.15100131446468,0.05429510884205692,-10.634923698713312
-4.171729436412601e-05,0.07159110988964312,-196.79883312510387,0.054040361857810165,-10.563489045385767
-4.1639685975444e-05,0.07392210730558235,-196.4327202080027,0.053784573740294814,-10.491128017728439
-4.162413158196088e-05,0.07438851500623267,-196.35934329000503,0.05373329005285888,-10.476645032584496
-4.167076222940489e-05,0.07298949631208995,-196.57932057147787,0.05388701474109385,-10.520083249117352
-4.174720931391092e-05,0.0707175312248034,-196.93995510581422,0.05414238487556669,-10.592081315491017
-4.173227936246699e-05,0.07115301452557554,-196.86952395567363,0.05409139413808711,-10.577793999538349
-4.167076222940487e-05,0.11997153849208753,-196.5793205714778,-0.008547008547008546,1.8000813985908413
-4.119453238467057e-05,0.24536437471779238,-194.33273485274123,0.006705398939256108,-1.0579025173543604
-4.157740406313216e-05,0.07578813177508359,-196.13890902359046,0.053579184990323055,-10.433174758600012
-4.162413158196088e-05,0.07438851500623267,-196.35934329000503,0.05373329005285888,-10.476645032584496
-4.0807639987300863e-05,0.31148496123763614,-192.50759318169364,0.02159791640118236,-3.8465327349872713
-3.960125289528306e-05,0.4599427952434403,-186.8165344583215,0.02793908943315099,-4.759934407524314
-3.7988456714033945e-05,0.6175827601764552,-179.2082652410461,-0.008547008547008546,2.1487477684626954
-3.607707306748332e-05,0.8322893919151948,-170.1914275714751,-0.008547008547008546,2.2862113750407307
-3.666496610664828e-05,0.7332076498316723,-172.96477771014932,0.03281552033108537,-4.943344866142711
-3.6857542501543345e-05,0.7165675116139725,-173.87324529847712,-0.008547008547008546,2.2020544682473195
-3.7143744076785734e-05,0.6911214121935336,-175.22338405758902,0.010816388607722532,-1.2047504325190876
-3.648651725126739e-05,0.7487530438363673,-172.12295594182388,-0.008547008547008546,2.2192545019789334
-3.588139262339795e-05,0.8003576714622405,-169.26831681731892,-0.008547008547008546,2.2464189198101416
-3.695825562777614e-05,0.7073232574639905,-174.34835342869513,-0.008547008547008546,2.1968798066110473
-3.764838249383855e-05,0.644156509700425,-177.60398551173452,0.015777593575473856,-2.158554180473781
-3.693718103052514e-05,0.7094236723708318,-174.24893528063515,-0.008547008547008546,2.198128302877758
-3.680783716430693e-05,0.720885582149066,-173.63876335238825,0.03721958123049518,-5.742488623427254
-3.571372299393294e-05,0.8142282945452886,-168.47734540050033,-0.008547008547008546,2.2535177752300677
-3.548613391707134e-05,0.9717661834799266,-167.4037075857565,0.03514006087038996,-4.911630590535457
-3.8345681146637716e-05,0.5758410863040586,-180.8934500683904,-0.008547008547008546,2.121451043320998
-3.907892883427178e-05,0.4983767345362178,-184.3525020399514,-0.008547008547008546,2.0736198809044892
-3.902495613917058e-05,0.5072824408445947,-184.09788908917608,-0.008547008547008546,2.0803399463685386
-3.6041091197623186e-05,0.7863511916613021,-170.02168525931,0.026545616818593916,-3.7276452145697303
-3.561871706079301e-05,0.8452699219455396,-168.0291606112644,-0.008547008547008546,2.280702923885574
-3.636401709950054e-05,0.759357897402614,-171.54506882587515,-0.008547008547008546,2.224911775886061
-3.7925493827956494e-05,0.6163352341876054,-178.9112416037592,-0.008547008547008546,2.144968882830799
-3.894163102959392e-05,0.506677130979224,-183.70480788424902,-0.008547008547008546,2.0763803326038435
-4.01324782817176e-05,0.34106879553704983,-189.32255834530127,0.028070624265008663,-4.973597331829486
-4.085732790938993e-05,0.0982608912617785,-192.7419929728676,0.05127338451780038,-9.784273427163239
-4.0958043382077536e-05,0.09500917592216551,-193.2171121723514,0.05159301778262959,-9.873644728294297
-4.0799107317654655e-05,0.21910068190811582,-192.46734082459218,-0.008547008547008546,1.8639794876496936
-4.065474934639212e-05,0.24801190926179828,-191.78634075664846,0.01111012451940138,-1.8829287706083886
-4.0456369777979694e-05,0.28175583747280075,-190.8504970454281,0.010766946513687807,-1.7733249843204844
-4.058899217285257e-05,0.22660527861944157,-191.47613523589243,-0.008547008547008546,1.8630115466607406
-4.0510261940226315e-05,0.2228257694978355,-191.10473008730227,0.0005270561378782734,0.12196870405992542
-4.05536915593825e-05,0.10827421977662621,-191.30960670989847,0.05030406964977773,-9.515377560829691
-4.052008824216948e-05,0.10941731486369932,-191.1510850771363,0.050195380674266835,-9.485484166882323
-4.05536915593825e-05,0.10827421977662621,-191.30960670989847,0.05030406964977773,-9.515377560829691
-4.063840846333428e-05,0.10546904128985957,-191.70925362128014,0.05057491791581369,-9.590210724308292
-4.115777734584267e-05,0.08867598012896538,-194.15934516237564,0.05222724132851213,-10.051730995852312
-4.168628396817849e-05,0.07252329555568593,-196.65254344284085,0.05393817226164027,-10.534555468353961
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1276288307917554e-05,0.22094171160759757,-194.71841351530958,0.023025642129944714,-4.2627169009219035
-4.063097706478329e-05,0.3737146227239377,-191.67419644449794,0.02166159753719231,-3.778535996429405
-3.999635781324649e-05,0.5253674599878794,-188.68041820252168,0.02828869414645296,-4.8125743114718125
-3.937271169099474e-05,0.6780037118820369,-185.73840503956922,-0.008547008547008546,2.2649540957999372
-3.87602499242052e-05,0.8342172237864239,-182.84915340244984,-0.008547008547008546,2.396332292608239
-3.815912195100025e-05,0.9971579191661369,-180.01336825651921,0.01545622745198488,-1.7860140411427108
-3.7729112891889065e-05,0.7750810966791729,-177.9848263207083,0.017869209392625162,-2.4060280236336022
-3.728592947529167e-05,0.7479729845139759,-175.89413514392785,0.007036454974222457,-0.49033849216220216
-3.8367859317825766e-05,0.5852407244598549,-180.9980742602829,0.018631997824960327,-2.787619365783561
-4.1025822216810154e-05,0.26970460821690145,-193.53685475847433,0.02658714740328743,-4.876099998580587
-4.162413158196088e-05,0.07438851500623267,-196.35934329000503,0.05373329005285888,-10.476645032584496
-4.171729436412601e-05,0.07159110988964312,-196.79883312510387,0.054040361857810165,-10.563489045385767
-4.1777043060543666e-05,0.06984671094362749,-197.08069401553445,0.054244242126878034,-10.620646173768186
-4.083110649209212e-05,0.32202694789656816,-192.618295010056,0.006571564448178057,-0.9440454935197029
-4.072680259855273e-05,0.3343636602768195,-192.1262476505206,-0.008547008547008546,1.9761881544869382
-4.0300376751734353e-05,0.38750332355897965,-190.11460930370663,0.030135861498977477,-5.342094184636549
-3.899337967385415e-05,0.5264585744492897,-183.9489290086244,-0.008547008547008546,2.09821747400995
-3.6464220914681474e-05,1.0523182560602433,-172.01777431175844,-0.008547008547008546,2.521660728095866
-4.138880616461414e-05,0.18070141378459714,-195.24920975320242,-0.008547008547008546,1.8493806085821693
-4.1881181391540346e-05,0.0668004823945424,-197.57196034371432,0.0545994486651139,-10.720519624058007
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1040842756189047e-05,0.27525249952564845,-193.60771325176376,-0.008547008547008546,1.9297983823624876
-3.846737144743542e-05,0.7378048913588736,-181.46751676098916,-0.0012421957383698427,0.9626030348310858
-3.837639550445698e-05,0.6335561594376169,-181.03834320854264,0.01111618625773083,-1.3794323658771606
-3.8123056573813675e-05,1.008122437570158,-179.843232003567,-0.008547008547008546,2.5443899087006847
-3.7729112891889065e-05,1.429251613088966,-177.9848263207083,-0.008547008547008546,2.9492724098729264
-3.7228572990604945e-05,1.6073083669300838,-175.62355936879393,-0.008547008547008546,3.1069939293899296
-3.643630667260582e-05,1.9980279693242102,-171.88609054961233,-0.008547008547008546,3.4654412437385806
-3.5565603098287716e-05,2.387806120347444,-167.77859867999288,-0.008547008547008546,3.819786768486905
-3.479815252225468e-05,2.4477115139056336,-164.15819663458709,-0.008547008547008546,3.848703213600853
-3.41466220427752e-05,2.393493436109205,-161.08464068946708,-0.008547008547008546,3.768266664688691
-3.3893634980177484e-05,1.4439649240333816,-159.8911894008826,-0.008547008547008546,2.8093469320701567
-3.345719245811588e-05,1.988423590276963,-157.83229798961813,-0.008547008547008546,3.3357492778148927
-3.3208008005668995e-05,1.434791697520383,-156.65678528626242,-0.008547008547008546,2.772543119748361
-3.2892818193292634e-05,1.6266934549229188,-155.16989625776463,-0.008547008547008546,2.951576262050966
-3.262766628636205e-05,1.4048158835228097,-153.9190580459315,0.018049951590307325,-1.374580143492724
-3.2339103824195365e-05,1.4388696717373635,-152.5577819444184,-0.008547008547008546,2.741591757086633
-3.509387663867037e-05,0.8927592659721592,-165.55325741032328,-0.008547008547008546,2.3070187731328993
-3.6562050700283564e-05,0.7142905454093027,-172.47928045554193,-0.008547008547008546,2.187916335410472
-3.7581242524972806e-05,0.5328570120290748,-177.28725673701257,0.0381756981937545,-6.23557782951194
-3.823933657446071e-05,0.20154098591687608,-180.39177592982747,0.04130972843146176,-7.250394289013397
-3.826297390967153e-05,0.20029363849301762,-180.5032836404382,0.04143774248408904,-7.279354946531943
-3.827474387132225e-05,0.19967039391285224,-180.55880772832694,0.04150162672300688,-7.293813845979344
-3.8298185855605094e-05,0.1984247773322919,-180.6693938826632,0.041629151189378974,-7.322688735902555
-3.8298185855605094e-05,0.1984247773322919,-180.6693938826632,0.041629151189378974,-7.322688735902555
-3.8298185855605094e-05,0.1984247773322919,-180.6693938826632,0.041629151189378974,-7.322688735902555
-3.8298185855605094e-05,0.1984247773322919,-180.6693938826632,0.041629151189378974,-7.322688735902555
-3.8298185855605094e-05,0.1984247773322919,-180.6693938826632,0.041629151189378974,-7.322688735902555
-3.827474387132225e-05,0.23770738182853302,-180.55880772832694,-0.008547008547008546,1.7809003053226682
-3.8127199239264304e-05,0.3684067255200972,-179.8627747792825,-0.008547008547008546,1.9055021351447516
-3.6501574497823325e-05,0.7195892733756805,-172.19398759900673,0.02799990096776235,-4.102381582150193
-3.4692349876119504e-05,0.9439049372668001,-163.6590789996017,0.03184262174769999,-4.2681935746264825
-3.316353390432195e-05,1.0970242811928654,-156.4469813815986,-0.008547008547008546,2.4332813420736747
-3.2935656114953596e-05,1.120416660980147,-155.37198158292034,-0.0030166086144238556,1.588197394135661
-3.157735910747775e-05,1.3173332573037049,-148.96429694798127,-0.008547008547008546,2.589453046290627
-3.1496068072806674e-05,1.5340307133770401,-148.58081136937918,0.005067625836359178,0.7798161161942591
-3.144299718846506e-05,1.4883917165659712,-148.33045265675798,-0.008547008547008546,2.754950098587295
-3.13808942090372e-05,1.633815362144666,-148.03748557747682,-0.008547008547008546,2.8977468284263357
-3.129383729053234e-05,1.8210447438052568,-147.62679978785076,-0.008547008547008546,3.0813078980075916
-3.117093962378194e-05,2.053606174044398,-147.0470374188191,-0.008547008547008546,3.308717795918371
-3.1068657528387086e-05,1.9241517582102614,-146.5645277707192,-0.008547008547008546,3.1752505694636324
-3.101303253175363e-05,1.4935360976702885,-146.30212018659128,0.010326604096014576,-0.018490772684313095
-3.23788764880187e-05,1.2214907376048074,-152.74540709964143,-0.008547008547008546,2.526013366366156
-3.507326342280823e-05,0.9358002278466412,-165.45601580129775,-0.008547008547008546,2.349218449945919
-3.700374267004278e-05,0.5995890289383484,-174.56293582136212,0.032064938085955105,-4.998158097560946
-3.759311736409538e-05,0.2598030358396839,-177.34327557807825,0.016404200374333468,-2.649388794083396
-3.759311736409538e-05,0.29195284547096,-177.34327557807825,-0.008547008547008546,1.807652311986193
-3.758168054057554e-05,0.275322335475948,-177.28932304933406,0.0008686346271511885,0.12128864186176272
-3.756424993169992e-05,0.24818418629142303,-177.2070951978022,0.03617448415083796,-6.1621910703575065
-3.754049722828227e-05,0.25059430586562104,-177.0950432445839,0.03588777154834752,-6.104952148440731
-3.752840241981693e-05,0.2518018602393386,-177.03798671133384,0.03574371924812042,-6.076194233023052
-3.7507559681386995e-05,0.2541955431092823,-176.9396623433635,0.03545419986391267,-6.019058609465549
-3.749919368181727e-05,0.2553791962309402,-176.9001962423563,0.03530872344005195,-5.990740909381335
-3.748637158121146e-05,0.25715808602075596,-176.83970875206646,0.03508959945441861,-5.948076461725301
-3.748202486165493e-05,0.25775195030620546,-176.8192033633618,0.03501631319410752,-5.9338046533978615
-3.7482024861654955e-05,0.3023743313191002,-176.8192033633618,-0.008547008547008546,1.8135970768221572
-3.749068198138262e-05,0.3439910311814919,-176.86004280624783,-0.008547008547008546,1.8555124741292297
-3.6584174373803666e-05,0.6989476387499478,-172.5836475579512,0.005721208703910972,-0.2889324685163781
-3.5422021400234775e-05,0.8993425709650537,-167.10126063432156,-0.008547008547008546,2.326863675508889
-3.40306612496946e-05,1.0743633986106615,-160.5376026057584,-0.008547008547008546,2.4456192910979544
-3.2672350056039184e-05,1.2130321344527437,-154.12985104836454,0.004993320796336244,0.44242829453275545
-3.1578638754568134e-05,1.3116520567523469,-148.9703336063504,0.031364286930345445,-3.361764197228524
-3.157067941199562e-05,1.3110346697912212,-148.93278588532104,0.03250190103797753,-3.530631526428624
-3.2698843724039213e-05,1.2055520256977845,-154.2548333375366,0.024852745717453783,-2.629082312926239
-3.294150115590725e-05,1.178787055416477,-155.39955521291984,0.006137687741076431,0.22403774230554652
-3.583197499132478e-05,0.8284246938715577,-169.03519210307888,0.034040514914268384,-4.926251277947063
-3.5660951402631456e-05,0.8520933956990002,-168.22839858482507,-0.008547008547008546,2.2892864044308823
-3.6150633102583736e-05,0.7738117422466543,-170.53844262344742,-0.008547008547008546,2.2308244541053965
-3.631789510940611e-05,0.7454004565793689,-171.32749110491446,0.016665979199682494,-2.110493263475572
-3.740705713298924e-05,0.4841634763470306,-176.46554760145594,0.012196166233175033,-1.6683195409969307
-3.7521576838122016e-05,0.43819334612865535,-177.0057874392261,-0.008547008547008546,1.9508335469344742
-3.721604161419419e-05,0.5466979284183001,-175.56444335245985,-0.008547008547008546,2.0469020532135667
-3.76357436093535e-05,0.24153238423651857,-177.54436233251124,0.03695362917792862,-6.319376144030899
-3.762836461786024e-05,0.24214186324276488,-177.50955238288344,0.036883349988069664,-6.305005083520711
-3.762836461786024e-05,0.24214186324276488,-177.50955238288344,0.036883349988069664,-6.305005083520711
-3.7650392958973765e-05,0.24031459615275597,-177.61346976038294,0.03709386290475513,-6.34805510117676
-3.767925529406918e-05,0.23788376893385432,-177.74962609445342,0.0373730456110312,-6.405161114437894
-3.770844966127429e-05,0.23545383910009365,-177.88734877008432,0.03765054118106891,-6.462101111359134
-3.774337875779923e-05,0.23299165808085054,-178.05212468719859,0.03792637983687278,-6.519880853568076
-3.7786240349365295e-05,0.22992203515904708,-178.25432167371227,0.038268892722006696,-6.591673478206321
-3.7743745869262025e-05,0.34284498321696977,-178.05385651349067,0.015883241775524262,-2.485357622506675
-3.779470525009282e-05,0.22930921715145702,-178.2942543350029,0.03833709503171421,-6.605974554898172
-3.7732206572567995e-05,0.38064657801826707,-177.99942057369103,0.013978946563955052,-2.1077743658000143
-3.751441522698599e-05,0.4835576051141207,-176.97200296838713,-0.008547008547008546,1.995846893072356
-3.683906267801349e-05,0.6532413875740879,-173.78606783977446,0.037162764009037334,-5.8056016377572455
-3.4238178000532296e-05,1.010279154981354,-161.51655042682412,0.031960478318580635,-4.152682642523745
-3.2315227354017745e-05,1.1961014082798802,-152.44514612894218,-0.008547008547008546,2.4980750335403243
-3.1306281642323465e-05,1.3739622736573938,-147.6855052707664,0.01588326851568684,-0.9728907464243111
-3.125648966291591e-05,1.5505562255004088,-147.45061459542342,-0.008547008547008546,2.8095438557489865
-3.119419719437737e-05,1.6887955185255956,-147.15675361263712,-0.008547008547008546,2.9451547113657863
-3.113687989937589e-05,1.7030565986025339,-146.88636271250675,-0.008547008547008546,2.957093287091271
-3.108003722594916e-05,1.667995992825721,-146.6182108111762,-0.008547008547008546,2.9197712355299066
-3.098225960968868e-05,1.915207342198061,-146.15695077312782,-0.008547008547008546,3.162831190444919
-3.0930873075420896e-05,1.4639085589403158,-145.91453788091982,-0.008547008547008546,2.709844706460549
-3.345740871262199e-05,1.125574097911708,-157.83331815727848,0.03714170968283298,-4.7375340248373075
-3.377336724068617e-05,1.0968860339196094,-159.32383355589766,0.008784178473974908,-0.3035251478389409
-3.692769112319012e-05,0.6160516380737205,-174.2041672121747,-0.008547008547008546,2.1045675553430723
-3.752230058282445e-05,0.26937535988637007,-177.00920166144235,0.009244801358167838,-1.367059511696663
-3.755836649898655e-05,0.24878608679244707,-177.17934045697788,0.03610297860162697,-6.147915850376205
-3.7598780549655816e-05,0.2445817556706521,-177.36999131616497,0.03660113925137701,-6.247361995507832
-3.766489702775043e-05,0.2390983844545258,-177.68189183459785,0.037233667074664634,-6.3766500213114625
-3.775202242814827e-05,0.2323770044978204,-178.0929006834393,0.037995084064189055,-6.534277728204728
-3.783648839582683e-05,0.22625080415841092,-178.49136381800716,0.038676629094870664,-6.67719347086827
-3.783648839582683e-05,0.22625080415841092,-178.49136381800716,0.038676629094870664,-6.67719347086827
-3.783648839582683e-05,0.22625080415841092,-178.49136381800716,0.038676629094870664,-6.67719347086827
-3.7869260649836864e-05,0.22381104395047924,-178.64596495997372,0.03894650868568751,-6.7338255820261645
-3.7962690545133506e-05,0.21765554987969604,-179.0867148852388,0.03961459178598094,-6.876791554591395
-3.797219007112031e-05,0.21703987352329623,-179.1315283291109,0.03968089108987003,-6.891058792866121
-3.782771872291734e-05,0.3997965022674788,-178.44999341224707,0.01011072110293115,-1.4046717462419167
-3.777710523105345e-05,0.4255987211977263,-178.21122730118333,-0.008547008547008546,1.9485322127273368
-3.7900168594107086e-05,0.38143844234668717,-178.79177133257892,0.007715874920969677,-0.9982894304527917
-3.634939102504089e-05,0.7391076261700059,-171.4760711971695,-0.008547008547008546,2.2041469866519856
-3.475255539320186e-05,0.9415401106382025,-163.94309491410394,0.029393770578472703,-3.878124856850462
-3.3661298861726614e-05,1.0531018280698163,-158.7951577022589,-0.008547008547008546,2.409467203059134
-3.5211632081481535e-05,0.8885249430989663,-166.10876164645956,-0.008547008547008546,2.307545873135451
-3.529532666320793e-05,0.8772210104024581,-166.50358581409122,-0.008547008547008546,2.2996252778829236
-3.510142373514401e-05,0.8975261443651272,-165.58886038511463,0.03340237412092851,-4.634258455572189
-3.711726193845912e-05,0.6257315669874972,-175.09845615897058,0.03408534283698853,-5.343026058459069
-3.8024555247796126e-05,0.4487430465313595,-179.37855790816735,-0.008547008547008546,1.9816035856615173
-3.8350533624586654e-05,0.3779605721959886,-180.9163413419747,0.009689911838434267,-1.3753226934282154
-3.871499343499708e-05,0.22980294507020316,-182.63565862999482,-0.008547008547008546,1.7907310294329564
-3.8888137831906876e-05,0.17092507160057857,-183.4524569337588,0.0443569752623533,-7.966471022428095
-3.904498196561158e-05,0.1640797859483869,-184.19235972385553,0.045017229776276285,-8.127749994774955
-3.9224665064545207e-05,0.1566371887286664,-185.0400039620828,0.045728347814385485,-8.304936472024725
-3.950556185616577e-05,0.14555720511097803,-186.3651177227567,0.04677788937120095,-8.572209654374976
-3.974867009352131e-05,0.13643197786606798,-187.51196624598808,0.047637532751409334,-8.796175455458352
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.0284015935816336e-05,0.11749330576898553,-190.0374281362537,0.04942885278269236,-9.275838752779379
-4.0503345309222387e-05,0.1099934731570188,-191.0721012955468,0.05014096070286062,-9.470545249315997
-4.067218012321942e-05,0.10434759310004083,-191.8685694004822,0.050682910431289946,-9.620109924404337
-4.0823636326109275e-05,0.09934544742730478,-192.58305495024277,0.0511664598912575,-9.75444770942013
-4.084048949872904e-05,0.09880313085609771,-192.6625587808788,0.05121994611589877,-9.769362748451695
-4.0924532152240605e-05,0.09609274035066317,-193.05902495626756,0.051486662450433596,-9.84387211058252
-4.1091435344082835e-05,0.09075829637652921,-193.84638074959437,0.05201657144073111,-9.99246581641191
-4.1338089176898175e-05,0.08306662646065577,-195.00995540666054,0.05280285349183113,-10.214015478325761
-4.1762130562861586e-05,0.07028209636243565,-197.01034520246847,0.05419333417153771,-10.60636537644494
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
